1000.97394    5.1411e-18    5.5800e-18    2.8374e-18
1002.92358    1.8164e-18    1.8849e-18    1.4573e-18
1004.87708    2.4783e-18    2.4775e-18    2.4828e-18
1006.83441    2.2527e-18    2.1006e-18    3.0509e-18
1008.79553    2.9689e-18    3.0846e-18    2.3614e-18
1010.76050    1.8054e-19    1.6241e-19    2.7571e-19
1012.72925    1.0872e-18    1.1360e-18    8.3068e-19
1014.70178    2.1957e-18    2.3255e-18    1.5142e-18
1016.67822    2.8540e-18    3.0478e-18    1.8368e-18
1018.65857    1.6306e-18    1.7229e-18    1.1457e-18
1020.64270    2.5615e-18    2.8198e-18    1.2058e-18
1022.63074    2.4704e-18    2.7433e-18    1.0383e-18
1024.62256    7.6331e-19    8.8283e-19    1.3600e-19
1026.61841    3.7045e-19    4.2985e-19    5.8694e-20
1028.61792    1.2105e-18    1.4068e-18    1.8071e-19
1030.62158    2.6120e-18    2.9719e-18    7.2318e-19
1032.62891    2.5772e-18    2.8704e-18    1.0387e-18
1034.64038    2.3487e-18    2.5994e-18    1.0328e-18
1036.65564    2.9685e-18    3.4379e-18    5.0513e-19
1038.67480    1.1866e-18    1.1774e-18    1.2350e-18
1040.69800    3.3775e-18    3.3489e-18    3.5274e-18
1042.72510    2.8561e-18    2.7624e-18    3.3481e-18
1044.75610    3.0624e-18    3.0314e-18    3.2251e-18
1046.79102    2.4409e-18    2.3361e-18    2.9911e-18
1048.83008    5.4871e-19    4.3127e-19    1.1651e-18
1050.87292    2.9400e-18    2.7898e-18    3.7284e-18
1052.91980    2.5445e-18    1.9812e-18    5.5012e-18
1054.97070    8.9241e-18    9.6650e-18    5.0356e-18
1057.02563    6.2204e-18    5.8006e-18    8.4241e-18
1059.08447    7.9809e-18    7.7802e-18    9.0341e-18
1061.14734    1.4188e-17    1.4441e-17    1.2865e-17
1063.21436    2.1961e-17    2.4062e-17    1.0934e-17
1065.28516    8.4025e-18    8.0100e-18    1.0463e-17
1067.36011    2.2791e-17    2.5100e-17    1.0673e-17
1069.43921    1.2869e-17    1.3417e-17    9.9929e-18
1071.52222    1.6475e-17    1.6855e-17    1.4477e-17
1073.60938    4.5679e-17    5.0497e-17    2.0393e-17
1075.70056    3.0749e-17    3.2789e-17    2.0043e-17
1077.79590    2.3836e-17    2.2763e-17    2.9466e-17
1079.89514    3.6338e-18    3.0327e-18    6.7886e-18
1081.99854    7.7493e-18    8.5384e-18    3.6082e-18
1084.10608    1.2840e-17    1.3810e-17    7.7493e-18
1086.21777    5.0208e-18    4.0508e-18    1.0112e-17
1088.33350    1.3812e-17    1.4331e-17    1.1087e-17
1090.45337    1.9697e-17    1.9968e-17    1.8276e-17
1092.57727    1.0895e-17    1.1390e-17    8.2954e-18
1094.70532    1.5212e-17    1.5331e-17    1.4585e-17
1096.83765    1.7631e-17    1.8755e-17    1.1728e-17
1098.97412    2.1639e-17    2.3363e-17    1.2589e-17
1101.11475    1.4798e-17    1.6015e-17    8.4112e-18
1103.25952    8.6096e-18    7.9265e-18    1.2195e-17
1105.40845    1.3688e-17    1.2942e-17    1.7602e-17
1107.56152    2.2544e-17    2.1849e-17    2.6191e-17
1109.71887    1.4671e-17    1.4683e-17    1.4607e-17
1111.88037    2.2138e-17    2.2776e-17    1.8792e-17
1114.04614    3.5545e-17    3.4372e-17    4.1706e-17
1116.21606    2.3100e-17    2.2469e-17    2.6413e-17
1118.39014    4.5418e-18    3.5564e-18    9.7136e-18
1120.56860    7.2224e-18    5.8489e-18    1.4431e-17
1122.75122    1.4515e-17    1.6234e-17    5.4968e-18
1124.93811    1.7291e-17    1.6715e-17    2.0319e-17
1127.12927    4.1728e-17    4.4972e-17    2.4703e-17
1129.32471    2.4880e-17    2.5518e-17    2.1530e-17
1131.52441    2.7263e-17    2.8546e-17    2.0531e-17
1133.72839    2.9358e-17    3.2592e-17    1.2386e-17
1135.93665    1.1637e-17    1.0255e-17    1.8892e-17
1138.14917    1.1759e-17    1.2159e-17    9.6615e-18
1140.36621    2.2798e-17    2.0475e-17    3.4993e-17
1142.58740    3.0217e-17    3.1359e-17    2.4224e-17
1144.81299    8.9958e-17    9.4444e-17    6.6410e-17
1147.04272    8.2027e-17    8.5115e-17    6.5822e-17
1149.27698    6.9360e-17    6.8072e-17    7.6118e-17
1151.51562    6.2074e-17    6.1835e-17    6.3328e-17
1153.75854    5.6559e-17    5.7703e-17    5.0553e-17
1156.00586    2.4164e-17    2.0376e-17    4.4047e-17
1158.25745    5.5096e-17    4.6171e-17    1.0194e-16
1160.51355    6.1176e-17    5.5695e-17    8.9943e-17
1162.77393    3.3843e-17    3.0948e-17    4.9036e-17
1165.03882    4.7155e-17    4.1388e-17    7.7426e-17
1167.30811    5.4390e-17    4.8817e-17    8.3637e-17
1169.58179    5.2872e-17    5.1532e-17    5.9902e-17
1171.85986    5.1341e-17    4.6755e-17    7.5412e-17
1174.14246    7.3669e-17    6.5246e-17    1.1788e-16
1176.42944    4.2986e-17    4.2252e-17    4.6839e-17
1178.72095    1.7444e-17    1.7465e-17    1.7331e-17
1181.01685    3.2596e-17    3.3028e-17    3.0330e-17
1183.31714    2.4953e-17    2.4345e-17    2.8146e-17
1185.62207    3.7923e-17    3.8163e-17    3.6664e-17
1187.93140    5.6052e-17    5.6744e-17    5.2421e-17
1190.24536    2.7837e-17    2.8573e-17    2.3974e-17
1192.56372    5.3003e-17    5.5953e-17    3.7519e-17
1194.88647    2.1482e-17    2.3736e-17    9.6518e-18
1197.21387    5.5559e-17    5.9184e-17    3.6533e-17
1199.54590    4.9186e-17    5.1751e-17    3.5729e-17
1201.88232    1.5280e-17    1.6321e-17    9.8123e-18
1204.22339    7.4651e-18    8.3967e-18    2.5760e-18
1206.56897    1.0450e-17    1.2050e-17    2.0504e-18
1208.91919    3.6270e-17    4.1773e-17    7.3908e-18
1211.27393    1.4736e-17    1.7057e-17    2.5559e-18
1213.63330    1.0524e-17    1.2291e-17    1.2538e-18
1215.99719    3.4755e-18    3.7988e-18    1.7790e-18
1218.36572    1.5353e-17    1.7968e-17    1.6323e-18
1220.73877    3.9476e-17    4.6258e-17    3.8770e-18
1223.11658    1.0602e-17    1.2312e-17    1.6280e-18
1225.49902    1.1306e-17    1.2786e-17    3.5397e-18
1227.88599    1.7867e-17    2.0202e-17    5.6123e-18
1230.27771    7.6658e-18    8.2953e-18    4.3621e-18
1232.67407    2.4848e-17    2.7015e-17    1.3475e-17
1235.07507    2.0904e-17    2.2369e-17    1.3216e-17
1237.48071    1.8748e-17    1.9640e-17    1.4067e-17
1239.89111    1.9866e-17    2.0169e-17    1.8276e-17
1242.30615    2.7755e-17    2.7394e-17    2.9645e-17
1244.72595    1.5783e-17    1.5654e-17    1.6459e-17
1247.15039    1.3201e-17    1.2037e-17    1.9309e-17
1249.57959    1.4580e-17    1.4462e-17    1.5201e-17
1252.01355    1.7542e-17    1.6803e-17    2.1419e-17
1254.45215    1.9197e-17    1.7867e-17    2.6174e-17
1256.89563    2.9066e-17    2.5022e-17    5.0290e-17
1259.34375    2.9806e-17    2.7081e-17    4.4109e-17
1261.79675    3.0204e-17    2.8808e-17    3.7529e-17
1264.25452    3.1135e-17    2.6303e-17    5.6493e-17
1266.71704    6.7666e-17    5.7484e-17    1.2111e-16
1269.18433    1.5699e-17    1.3834e-17    2.5488e-17
1271.65649    3.9594e-17    3.5725e-17    5.9902e-17
1274.13342    2.2201e-17    1.8913e-17    3.9456e-17
1276.61523    2.1362e-17    1.8039e-17    3.8798e-17
1279.10181    3.1382e-17    2.3696e-17    7.1721e-17
1281.59326    1.7179e-17    1.3039e-17    3.8904e-17
1284.08960    1.5166e-17    1.1086e-17    3.6578e-17
1286.59070    1.7032e-17    1.3805e-17    3.3967e-17
1289.09668    4.2689e-17    3.5593e-17    7.9933e-17
1291.60767    2.3736e-17    1.7574e-17    5.6074e-17
1294.12341    2.3355e-17    1.7497e-17    5.4099e-17
1296.64404    2.3605e-17    2.0564e-17    3.9567e-17
1299.16968    3.6095e-17    2.9821e-17    6.9024e-17
1301.70020    2.9687e-17    2.3554e-17    6.1880e-17
