1000.97394    2.6664e-17    3.4101e-17    1.3907e-18
1002.92358    1.1852e-17    1.5047e-17    9.9715e-19
1004.87708    1.5032e-17    1.9175e-17    9.5380e-19
1006.83441    1.1244e-17    1.4351e-17    6.8232e-19
1008.79553    8.3513e-18    1.0652e-17    5.3368e-19
1010.76050    1.7334e-19    2.0281e-19    7.3172e-20
1012.72925    2.0149e-18    2.5478e-18    2.0397e-19
1014.70178    7.7734e-18    9.9542e-18    3.6203e-19
1016.67822    5.9127e-18    7.5399e-18    3.8283e-19
1018.65857    5.1054e-18    6.5427e-18    2.2061e-19
1020.64270    5.6405e-18    7.2436e-18    1.9247e-19
1022.63074    5.3913e-18    6.9407e-18    1.2584e-19
1024.62256    8.6044e-19    1.0764e-18    1.2669e-19
1026.61841    9.4715e-19    1.1628e-18    2.1430e-19
1028.61792    5.4757e-18    7.0623e-18    8.3983e-20
1030.62158    3.6715e-17    4.7373e-17    4.9548e-19
1032.62891    1.3450e-17    1.7235e-17    5.8526e-19
1034.64038    2.0000e-17    2.5692e-17    6.5444e-19
1036.65564    3.3212e-18    4.1613e-18    4.6585e-19
1038.67480    2.8378e-18    3.5805e-18    3.1382e-19
1040.69800    2.3249e-18    2.9605e-18    1.6458e-19
1042.72510    7.7865e-18    9.9009e-18    6.0066e-19
1044.75610    1.0853e-17    1.3770e-17    9.4038e-19
1046.79102    8.8372e-18    1.1214e-17    7.5799e-19
1048.83008    1.6939e-18    2.1178e-18    2.5338e-19
1050.87292    1.0072e-17    1.2852e-17    6.2557e-19
1052.91980    5.0974e-18    6.3598e-18    8.0719e-19
1054.97070    3.7459e-17    4.8133e-17    1.1843e-18
1057.02563    1.8749e-17    2.3612e-17    2.2215e-18
1059.08447    2.5720e-17    3.2913e-17    1.2745e-18
1061.14734    4.8270e-17    6.1861e-17    2.0783e-18
1063.21436    7.2181e-17    9.3241e-17    6.0727e-19
1065.28516    2.2193e-17    2.8484e-17    8.1215e-19
1067.36011    8.1710e-17    1.0548e-16    9.3694e-19
1069.43921    4.1455e-17    5.3385e-17    9.0886e-19
1071.52222    5.5912e-17    7.2102e-17    8.9105e-19
1073.60938    6.8119e-17    8.7586e-17    1.9590e-18
1075.70056    6.9600e-17    8.9769e-17    1.0534e-18
1077.79590    5.5355e-17    7.1094e-17    1.8643e-18
1079.89514    1.1812e-17    1.4744e-17    1.8492e-18
1081.99854    3.7078e-17    4.7872e-17    3.9266e-19
1084.10608    3.9167e-17    5.0110e-17    1.9770e-18
1086.21777    4.6520e-18    5.5649e-18    1.5495e-18
1088.33350    4.8170e-17    6.1946e-17    1.3512e-18
1090.45337    6.7429e-17    8.6718e-17    1.8771e-18
1092.57727    4.4185e-17    5.6913e-17    9.2827e-19
1094.70532    4.9361e-17    6.3188e-17    2.3718e-18
1096.83765    6.3228e-17    8.1117e-17    2.4305e-18
1098.97412    7.2837e-17    9.3961e-17    1.0491e-18
1101.11475    6.3337e-17    8.1601e-17    1.2673e-18
1103.25952    2.5596e-17    3.2710e-17    1.4165e-18
1105.40845    4.6655e-17    5.9867e-17    1.7560e-18
1107.56152    7.6806e-17    9.8570e-17    2.8407e-18
1109.71887    5.2356e-17    6.7134e-17    2.1347e-18
1111.88037    5.2312e-17    6.7364e-17    1.1557e-18
1114.04614    6.8125e-17    8.7702e-17    1.5899e-18
1116.21606    3.6225e-17    4.6623e-17    8.8790e-19
1118.39014    1.2609e-17    1.5568e-17    2.5518e-18
1120.56860    1.2631e-17    1.6026e-17    1.0937e-18
1122.75122    4.1666e-17    5.3759e-17    5.6888e-19
1124.93811    5.2930e-17    6.8106e-17    1.3557e-18
1127.12927    8.8906e-17    1.1475e-16    1.0714e-18
1129.32471    1.0274e-16    1.3232e-16    2.2254e-18
1131.52441    6.0474e-17    7.7908e-17    1.2269e-18
1133.72839    1.0130e-16    1.3086e-16    8.2235e-19
1135.93665    8.2480e-17    1.0560e-16    3.9123e-18
1138.14917    4.6756e-17    6.0053e-17    1.5668e-18
1140.36621    7.1608e-17    9.1589e-17    3.7027e-18
1142.58740    8.1656e-17    1.0531e-16    1.2666e-18
1144.81299    1.7734e-16    2.2868e-16    2.8450e-18
1147.04272    1.6634e-16    2.1445e-16    2.8498e-18
1149.27698    1.2907e-16    1.6644e-16    2.0873e-18
1151.51562    1.4527e-16    1.8677e-16    4.2380e-18
1153.75854    1.1990e-16    1.5382e-16    4.6133e-18
1156.00586    3.6614e-17    4.6778e-17    2.0714e-18
1158.25745    7.0476e-17    9.0026e-17    4.0344e-18
1160.51355    8.4232e-17    1.0743e-16    5.4000e-18
1162.77393    5.1061e-17    6.5411e-17    2.2939e-18
1165.03882    6.5730e-17    8.4302e-17    2.6129e-18
1167.30811    1.0204e-16    1.2971e-16    7.9989e-18
1169.58179    1.0307e-16    1.3232e-16    3.6535e-18
1171.85986    1.0880e-16    1.3880e-16    6.8201e-18
1174.14246    9.0465e-17    1.1517e-16    6.5089e-18
1176.42944    3.0218e-17    3.7843e-17    4.3071e-18
1178.72095    2.7451e-17    3.4946e-17    1.9802e-18
1181.01685    4.0799e-17    5.2188e-17    2.0948e-18
1183.31714    4.4571e-17    5.7166e-17    1.7681e-18
1185.62207    6.3559e-17    8.1339e-17    3.1333e-18
1187.93140    8.6318e-17    1.1028e-16    4.8915e-18
1190.24536    3.6469e-17    4.6485e-17    2.4292e-18
1192.56372    4.8216e-17    6.1813e-17    2.0053e-18
1194.88647    4.0111e-17    5.0980e-17    3.1743e-18
1197.21387    1.2009e-16    1.5297e-16    8.3788e-18
1199.54590    1.9855e-16    2.5588e-16    3.6845e-18
1201.88232    7.9412e-17    1.0166e-16    3.8034e-18
1204.22339    4.0508e-17    5.2058e-17    1.2564e-18
1206.56897    1.1648e-16    1.4914e-16    5.4663e-18
1208.91919    1.0702e-16    1.3752e-16    3.3624e-18
1211.27393    1.0887e-16    1.3948e-16    4.8572e-18
1213.63330    5.3868e-17    6.8044e-17    5.6904e-18
1215.99719    3.2366e-17    3.8144e-17    1.2730e-17
1218.36572    1.5674e-16    1.9982e-16    1.0328e-17
1220.73877    5.0127e-16    6.2394e-16    8.4358e-17
1223.11658    5.1733e-17    5.7339e-17    3.2683e-17
1225.49902    2.7129e-17    3.4697e-17    1.4101e-18
1227.88599    3.9122e-17    4.9264e-17    4.6516e-18
1230.27771    1.7422e-17    2.2217e-17    1.1274e-18
1232.67407    4.4512e-17    5.7217e-17    1.3349e-18
1235.07507    6.7820e-17    8.7081e-17    2.3618e-18
1237.48071    3.3933e-17    4.3369e-17    1.8641e-18
1239.89111    3.5838e-17    4.2766e-17    1.2291e-17
1242.30615    4.7845e-17    6.0134e-17    6.0822e-18
1244.72595    4.5632e-17    5.7725e-17    4.5378e-18
1247.15039    2.4424e-17    3.1164e-17    1.5180e-18
1249.57959    4.3104e-17    5.5016e-17    2.6224e-18
1252.01355    3.7404e-17    4.7675e-17    2.4960e-18
1254.45215    3.8257e-17    4.8812e-17    2.3862e-18
1256.89563    7.5582e-17    9.6012e-17    6.1497e-18
1259.34375    3.8519e-17    4.8618e-17    4.1965e-18
1261.79675    7.8451e-17    9.9261e-17    7.7306e-18
1264.25452    2.5258e-16    3.1990e-16    2.3765e-17
