1000.97394    6.2387e-18    7.7874e-18    3.2024e-19
1002.92358    2.3370e-18    2.9144e-18    1.3036e-19
1004.87708    3.2127e-18    4.0114e-18    1.6009e-19
1006.83441    2.4417e-18    3.0400e-18    1.5548e-19
1008.79553    3.8524e-18    4.8135e-18    1.7934e-19
1010.76050    2.2928e-19    2.8567e-19    1.3775e-20
1012.72925    1.4492e-18    1.8142e-18    5.3933e-20
1014.70178    2.8805e-18    3.6096e-18    9.4098e-20
1016.67822    3.7125e-18    4.6397e-18    1.6887e-19
1018.65857    2.1605e-18    2.7090e-18    6.4337e-20
1020.64270    3.3249e-18    4.1587e-18    1.3828e-19
1022.63074    3.3353e-18    4.1800e-18    1.0724e-19
1024.62256    9.9252e-19    1.2429e-18    3.5648e-20
1026.61841    5.5529e-19    6.9397e-19    2.5303e-20
1028.61792    1.6101e-18    2.0148e-18    6.3631e-20
1030.62158    3.2406e-18    4.0610e-18    1.0537e-19
1032.62891    3.1691e-18    3.9571e-18    1.5791e-19
1034.64038    3.3319e-18    4.1489e-18    2.0945e-19
1036.65564    3.6958e-18    4.6083e-18    2.0855e-19
1038.67480    1.8741e-18    2.3368e-18    1.0566e-19
1040.69800    4.4840e-18    5.5950e-18    2.3784e-19
1042.72510    3.8455e-18    4.7938e-18    2.2131e-19
1044.75610    3.8247e-18    4.7843e-18    1.5723e-19
1046.79102    3.0807e-18    3.8474e-18    1.5068e-19
1048.83008    8.6530e-19    1.0681e-18    9.0143e-20
1050.87292    4.2989e-18    5.3550e-18    2.6296e-19
1052.91980    3.4361e-18    4.2574e-18    2.9741e-19
1054.97070    1.0330e-17    1.2937e-17    3.6879e-19
1057.02563    6.9238e-18    8.6384e-18    3.7101e-19
1059.08447    8.5973e-18    1.0670e-17    6.7726e-19
1061.14734    1.7755e-17    2.2050e-17    1.3412e-18
1063.21436    2.1912e-17    2.7424e-17    8.4500e-19
1065.28516    9.3273e-18    1.1589e-17    6.8282e-19
1067.36011    2.2644e-17    2.7999e-17    2.1806e-18
1069.43921    1.4185e-17    1.7610e-17    1.0947e-18
1071.52222    1.7805e-17    2.1988e-17    1.8199e-18
1073.60938    4.9077e-17    6.0364e-17    5.9419e-18
1075.70056    3.3392e-17    4.1377e-17    2.8727e-18
1077.79590    2.5621e-17    3.1706e-17    2.3668e-18
1079.89514    4.5459e-18    5.6099e-18    4.7933e-19
1081.99854    7.7586e-18    9.7360e-18    2.0159e-19
1084.10608    1.3873e-17    1.7344e-17    6.0911e-19
1086.21777    6.2116e-18    7.7022e-18    5.1491e-19
1088.33350    1.5545e-17    1.9382e-17    8.8391e-19
1090.45337    2.1377e-17    2.6705e-17    1.0173e-18
1092.57727    1.1819e-17    1.4708e-17    7.7852e-19
1094.70532    1.6131e-17    2.0107e-17    9.3485e-19
1096.83765    1.8113e-17    2.2671e-17    6.9008e-19
1098.97412    2.2184e-17    2.7752e-17    9.0119e-19
1101.11475    1.4607e-17    1.8279e-17    5.7342e-19
1103.25952    1.0118e-17    1.2581e-17    7.0491e-19
1105.40845    1.5450e-17    1.9264e-17    8.7175e-19
1107.56152    2.3890e-17    2.9741e-17    1.5322e-18
1109.71887    1.7423e-17    2.1575e-17    1.5566e-18
1111.88037    2.7283e-17    3.4086e-17    1.2862e-18
1114.04614    4.3964e-17    5.4870e-17    2.2812e-18
1116.21606    2.3758e-17    2.9687e-17    1.0971e-18
1118.39014    6.0691e-18    7.5224e-18    5.1502e-19
1120.56860    8.8279e-18    1.0980e-17    6.0343e-19
1122.75122    1.4405e-17    1.7910e-17    1.0102e-18
1124.93811    1.8131e-17    2.2520e-17    1.3556e-18
1127.12927    3.5454e-17    4.3981e-17    2.8644e-18
1129.32471    2.5316e-17    3.1612e-17    1.2556e-18
1131.52441    2.7613e-17    3.4538e-17    1.1481e-18
1133.72839    3.3896e-17    4.2540e-17    8.6277e-19
1135.93665    1.1835e-17    1.4747e-17    7.0906e-19
1138.14917    1.1234e-17    1.4012e-17    6.1756e-19
1140.36621    2.1445e-17    2.6756e-17    1.1485e-18
1142.58740    2.9136e-17    3.6508e-17    9.6048e-19
1144.81299    8.9138e-17    1.1072e-16    6.6526e-18
1147.04272    7.4402e-17    9.1811e-17    7.8711e-18
1149.27698    6.6895e-17    8.2821e-17    6.0272e-18
1151.51562    5.6282e-17    6.9151e-17    7.1032e-18
1153.75854    5.0546e-17    6.2914e-17    3.2784e-18
1156.00586    2.3022e-17    2.8692e-17    1.3529e-18
1158.25745    4.3874e-17    5.4576e-17    2.9724e-18
1160.51355    5.1804e-17    6.4256e-17    4.2155e-18
1162.77393    3.2977e-17    4.1100e-17    1.9354e-18
1165.03882    4.3991e-17    5.4845e-17    2.5095e-18
1167.30811    5.2461e-17    6.5116e-17    4.0956e-18
1169.58179    5.0084e-17    6.2236e-17    3.6410e-18
1171.85986    4.9194e-17    6.1234e-17    3.1812e-18
1174.14246    7.1959e-17    8.9437e-17    5.1619e-18
1176.42944    4.3549e-17    5.3897e-17    4.0055e-18
1178.72095    2.0298e-17    2.5344e-17    1.0139e-18
1181.01685    3.4145e-17    4.2762e-17    1.2127e-18
1183.31714    2.9186e-17    3.6409e-17    1.5822e-18
1185.62207    4.0995e-17    5.0848e-17    3.3414e-18
1187.93140    5.9965e-17    7.4304e-17    5.1643e-18
1190.24536    3.2466e-17    4.0481e-17    1.8347e-18
1192.56372    5.3049e-17    6.5906e-17    3.9162e-18
1194.88647    2.3502e-17    2.9179e-17    1.8077e-18
1197.21387    6.1968e-17    7.5569e-17    9.9892e-18
1199.54590    5.2335e-17    6.1006e-17    1.9198e-17
1201.88232    1.5997e-17    1.9063e-17    4.2774e-18
1204.22339    8.9651e-18    1.1222e-17    3.3967e-19
1206.56897    1.3304e-17    1.6636e-17    5.7061e-19
1208.91919    6.5431e-17    8.1941e-17    2.3346e-18
1211.27393    1.9838e-17    2.4715e-17    1.1997e-18
1213.63330    1.5284e-17    1.9091e-17    7.3581e-19
